seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
18,2,Fluorescent,ridge,full_mfcs,1.0,1.24,0.6294593973319664,0.560256003026156
18,3,Fluorescent,ridge,full_ex,1.0,1.18,0.560277708076959,0.5603772480934344
18,3,Fluorescent,ridge,full_1fcs,1.0,1.1400000000000001,0.560277708076959,0.5603772480934344
18,3,Fluorescent,ridge,full_mfcs,1.0,1.18,0.560277708076959,0.5603772480934344
18,4,Fluorescent,ridge,full_ex,1.0,1.16,0.5603274702787351,0.5594812283399373
18,4,Fluorescent,ridge,full_1fcs,1.0,1.16,0.5603274702787351,0.5594812283399373
18,4,Fluorescent,ridge,full_mfcs,1.0,1.16,0.5603274702787351,0.5594812283399373
18,5,Fluorescent,ridge,full_ex,1.0,1.16,0.5600454191278487,0.5598796930829303
18,5,Fluorescent,ridge,full_1fcs,1.0,1.16,0.5600454191278487,0.5598796930829303
18,5,Fluorescent,ridge,full_mfcs,1.0,1.36,0.5600454191278487,0.5598796930829303
19,1,Fluorescent,ridge,full_ex,1.0,0.86,0.3306650003171888,0.5891085675123522
19,1,Fluorescent,ridge,full_1fcs,1.0,1.22,0.3306650003171888,0.5891085675123522
19,1,Fluorescent,ridge,full_mfcs,1.0,1.22,0.3306650003171888,0.5891085675123522
